"type","id","latitude","longitude","name","description","image_url","date_added"
"gym","6230f4b6b0e343f2a7edb04fef6f90ec.16","52.646291","1.40942","Plumstead Hospital Memorial","Memorial outside church.","http://lh5.ggpht.com/hY8SvRhQUiECLj4CQm-pZurg4n_HKftjlbG9b84qLXi-ou-ItdlfFaKjCCrK7BdgsV4Xz-nwMARzg8Whw-oe","2018-04-11"
"gym","645d3db5fba043fd82aa400452297971.16","52.643967","1.297107","Whalebone","Pub","http://lh3.ggpht.com/7Op4QJP4SORkFdQHSwC8AbDHBuc8dpKyFR3ColynJxc2mB4iV6aN-7craqbCy1m6FADxl0RPpOjMpXPOAZ2S","2018-04-11"
"gym","66d242dab47b4e8691d7088d31da471f.11","52.626951","1.306432","Norwich Railway Station","","http://lh6.ggpht.com/ceCbNGIp4TL6UgD9CboBdL2CwMAOl2uLKGnWZcN75YlS_kzd6P7fXXAcTbqpLvDHnbFds1O4ETqyPwcScAB-gw","2018-04-11"
"gym","6768a2b27c2f4850bcd5d356a94de782.16","52.629301","1.371901","Waterside Cafe","A local cafe by a small lake","http://lh6.ggpht.com/jYo8qnTHUD2muRk02-PTQg146LNpk9j7PPZhoeabrz_ci2TZU3rJHy3LTn4rDNFE85FhkGP1FnA8k_Q8o6xZ","2018-04-11"
"gym","69a730f1bbc94350a8083828873f6205.16","52.632118","1.278545","Living Is Not For The Weak","","http://lh4.ggpht.com/S2n02VGy9pVZceoJ3sUW6Rvf2H4xGI_15YPsV3sWTx5ofqudyddllilGumu43Hqi3vPeJw5NY63qj0rO9ok","2018-04-11"
"gym","6c8a9cc379b547288f3268edcf2ac4e2.16","52.630337","1.449388","St Andrew & St Peter","","http://lh3.ggpht.com/P_beaj6TmuVzYdgpxAWU-uUCDUjBXSDEgmV9L9C7wAEe-uHIqOBLuzd9d_tPeuz1O3HCopDOdPd79ormMAYI","2018-04-11"
"gym","6c95e402665f4032afc666beb836881d.16","52.620329","1.283666","The Eagle Pub","A popular proper pub.","http://lh3.ggpht.com/nXBLni5tGYGVRA8Qicl_pRjI6MjEW8QuU8dIx6_nUHLAPLeB4fkRUIRw9got1gptkTwmrhtZpjSTLGFys5A","2018-04-11"
"gym","6d1d62a8d2d641bd8978e6797c4dda01.16","52.632957","1.291117","St. Michael Coslany","","http://lh3.googleusercontent.com/rUZhux8vI-BGYlDTs40gDXVH_P_E1Syz8sG5jOAZBwMIkyBS0lMjM0Sd4OS4ezXHwFH3hHOTKNo1ZU7O5ohqKQ","2018-04-11"
"gym","6d563fab4b7245f88806a0262d1c1603.16","52.638853","1.240527","Larkman Fish Bar","","http://lh3.googleusercontent.com/P9Oz1pPf8MmuTMyneYkGRSaW0S8FV_sTMEEPQ-YByAzS5UoSBg-4jvHNB_IAVZcFOxjeTDl0NIPMwsanutU","2018-04-11"
"gym","6ee045d988b64115bc110e08a809b175.16","52.647019","1.362352","Thorpe St Andrew Plumstead Road Post","","http://lh6.ggpht.com/VZsj4HP3xQe3Fr8OQ-jMqKa9Rt8qoOxDYCDjREQoPpKB_ROCAxuotl234GjFQclOojG0T8JTimCFXB7Lb5I","2018-04-11"
"gym","709732719c944c34a4b6cc31a1d18115.16","52.632206","1.309138","Lollards Pit Pub","","http://lh3.ggpht.com/V4jjdE2ImTGAUgmNHioTrYZLaI39PY-RfnSDCr7JlW74BYAn_qwse3WAgqvgcVKD2E-Ovd6huOPZegzQUykU","2018-04-11"
"gym","70fd965d76ae4333b39b4fdb2787efa5.11","52.621576","1.242167","University of East Anglia's Student Union","","http://lh5.ggpht.com/mmChrEUKerVEEXBg4lG_k2ClbHBAOR7WatHQqtWyrSzOq376UFUaoNr8pcfKefZEnTTggr0SztD6129ARCs0kuhdhb9Dp1yIvi7lZX40lktppMo","2018-04-11"
"gym","714544aae63a4dcb8460315793986c06.16","52.606887","1.251477","St Andrew's Church","A church for all - a place for you.","http://lh3.ggpht.com/IoiHKVOciUEtWIlhIdrvDJPGrRpktK5-kuC-7mlZ7M7t8aF01-zvDtOdCQ1F19KnSsv9KtzPKvjY1CQfOMY8uQ","2018-04-11"
"gym","722bd845f7e847419185df2211b73e72.16","52.664303","1.177952","9 Colour Bench Park","Park west queens hills","http://lh3.googleusercontent.com/SffKbDe3QTafHnp0VWGcxiCId8w-D8muFLOQ9XJwqrT2Zp7Rv_v510L8kmrkocm0tRHq1FOuFKdpOzYzsHcnVA","2018-04-11"
"gym","75dcc11a13b743fa935428b55fc63806.16","52.660277","1.302277","Catton War Memorial","","http://lh5.ggpht.com/B6wo32YJazX3sZ5_EiQRN8aeBFQSlBxEpeFIzNjfWUD8_rVX8k-extw3RYrFpD62lqC8o65S242-H-dz3j486DkF3V_1onuwfY9T4gf7toayxuU","2018-04-11"
"gym","7b18f69c820448cb9d50c774c3b9703a.16","52.624865","1.235866","Carved Tree","Carved tree in the grounds of Earlham Hall.","http://lh6.ggpht.com/CDXpix_9Ir9YbQNJgvpyjujtr0tApN3ImFQkvzW-HRpTLR1-M0XO_9GUyxq3XkbBTjElztJvXVUzd9KwwiFN","2018-04-11"
"gym","7cd6fd4e74d74a27ae6b8f7d72cb0bbe.16","52.629211","1.311733","The Jubilee","Pub.","http://lh3.ggpht.com/sYKufBfU1g2q0CpBxoOsXC7Wg4A7HkLRKfIdXHz70AmA9mkR3nFRcNAjb6ZnOSpZna-Myv-hW2qOI1Ew8A_pIA","2018-04-11"
"gym","7e5da27e3a9c4c53937befd9ce1a289b.16","52.621027","1.22914","UEA Wildlife Trail 1 Sign","","http://lh4.ggpht.com/YsrHdNd4OTOHCTAQQfmYPAgHxxwLTKj-XcsX3qBoAP4nD7BOsHo72s9eWCPmnT8CC2dMsPbP2g8Odt9jW9C3","2018-04-11"
"gym","7eb389b247194aa691dedd643b1f6ee0.11","52.62779","1.292116","St. Peter Mancroft","","http://lh3.googleusercontent.com/HGpirQs8qmau16qoWq7X_l3hxot_eXMPlG-FY1kmmIWqrFj_FRGz4DR3V1ejm2MUlGyWG4N7pHdBckec_wTb","2018-04-11"
"gym","7fd63f86bf994d58950e5741ec7399cf.16","52.621447","1.329483","Buzzy Bench","","http://lh5.ggpht.com/GkFibOBmu9l3Cfr7KGZiyKgRxre_6N2q-r4AJJn2eVnERkW6NwIhgszdtFPAwaqJ1BboMjp0DLeAKKcjjn_5","2018-04-11"
"gym","817c8ad231384d55b5a0185ed1076a67.16","52.685936","1.198197","Taverham Sign","A sign when entering Taverham","http://lh6.ggpht.com/JEkrhI0auf577IPRbw6bSPRwFRO3TuikQAoTVhu7XSh7C_iZk4INzr0NY3Xj2HWztNnn1Sn6EWcs_i7Uff0cTQ","2018-04-11"
"gym","8611bcf4cfdc44eaa8a7da146665a21c.16","52.641391","1.280316","Dolphin Bridge","Wensum park.","http://lh5.ggpht.com/cHDlnxU50cJrWX-Yf7Uq2TxMtX_HMh4HhDkYFY0UNgBDmH6acXjcM3bnJaGycUupuxHPUVyjpmgjylne1JdZ","2018-04-11"
"gym","86922253adc840fb89a7150ba213e962.16","52.631843","1.254686","Bowthorpe Road Methodist Church","Brick church, no steeple.","http://lh5.ggpht.com/BYfDzsU_en8FarTOAhXG8M-0nDQGdh-I83Whjfb5QapkH9CXsFdotUG-aAlMji0n8ef7lGdJlOQ2C9BU2jY-EA","2018-04-11"
"gym","87c4fd8b3f194478ae85463c360b59a3.11","52.629935","1.271075","St. Thomas Parish Rooms","","http://lh3.ggpht.com/u6ai2OIgdxQ5qc4UXPCwd5F-fobCRXsQUSY3Tn8ivQd9278Gg1vfueHGk960KoNz_ARmwdZsyoHuXc3G9Dyv","2018-04-11"
"gym","8862e6252c884a6db4d2616087c65a9c.11","52.618255","1.257488","Boating Clubhouse near Norwich","","http://lh3.ggpht.com/klCQdb6-mA1doUD7mlo8bH6sRYbeWiHzLi3eZO7H29WygX4V6xlJVFO-UoROs7nOza4GuAxxfFWtoglJE-y2t4xQoUKyeHKR5CCR_fEfgfMdldUG","2018-04-11"
"gym","8c44bf965791479ab51a898aa25d267f.16","52.62373","1.222719","Institute of Food Research","","http://lh4.ggpht.com/sLxw447D8Ous66t0Y9Vfd7Jw0d30UYzomBdihxqK4NK4Qggynok-ZmYSXcfyBbT3dV2RccsPFkudeSqBgeA46Q","2018-04-11"
"gym","8d662c88810f4c73a851dab2b02f2e89.16","52.641632","1.2848","Wensum Park Totem","Sculpture on an island in the pond.","http://lh4.ggpht.com/vCDRimnKHj-AsiX5BdVz4EtucS-TnQ0cf4EqgaygasLiAK6i5lKLDohHbqHEva0hpaNkc5WPo0K7O5GT-hwWew","2018-04-11"
"gym","8ddd4545d32d49adabd6875425be6a94.16","52.604377","1.240032","Cringleford Village Sign","","http://lh5.ggpht.com/7-GXX-Nd4jVl3p1OMoGHX7mqoGftDAbzIAtyxlEk4WVvJkin_bL9nUh2DwnTNc2o36fqjOpk-TqL1qHsUhkH","2018-04-11"
"gym","8e6f6c113ff44928a7506ebc411dae80.16","52.648314","1.203738","Roundwell Medical Centre","This centre offers GP, nursing and midwife services over the Costessey area, as part of the NHS. It's a central point which nearly all residents visit.","http://lh3.ggpht.com/2yHSWQS1G6SifZAeqjfTOaU55tWgHYw14DkD7GFmOIAAMD_w30W6PCpx53DOhh3zDRbnO5K9ip6QowDdCN0dRZ0qA7LzEk55_Edz4tANzS4fBBE","2018-04-11"
"gym","8f76b7ea0a5142988079d8b3f53a9421.16","52.632372","1.276383","Alexandra Tavern","A Pirate themed pub!","http://lh3.googleusercontent.com/X48pjROdiZjrNZeRn0QxtotWN_AiNYNGao5dS6shtneMtsOPlWy6VcpdXX8cb-h6srdfjXCP9YUQTZCTyZ0","2018-04-11"
"gym","9067967a3e7b4a8397bddefc3eccf386.16","52.63107","1.261797","View of War Memorial","","http://lh3.ggpht.com/hGj4tIIxRCDJvWw8CnkdQ8eexkwfkusIQb0Pk8T1HpINtAlfxH3njfKE915oVcn5Tp1JUwQB0XYSm2LkdIg","2018-04-11"
"gym","961217c56295455191f8d8f0861e22ed.16","52.662069","1.321447","Norwich Union RFC","Norwich union rugby club.","http://lh3.googleusercontent.com/syQlO178fJer8lh_ubuZAeRu61rQesUppldXSEx3GgHcDBKr3OSPW73Fw0dF7bt4ZV4UzNsVXbH2NJp3rwpR","2018-04-11"
"gym","984bcaf0a7e84e6baf17c50328c2d197.16","52.620233","1.252145","Pitch and Putt","Eaton's pitch and putt sign.","http://lh3.googleusercontent.com/TmCxqPdTXIqY6tK_pKNFLGNsWSe0KSHlpxuPWFlvVQgLYmDFHdGy2osjg3BQOnKikmxmHD05Rv356Ko5yyP_7g","2018-04-11"
"gym","99cb6c00d9db43ab993a8a01b8a3d73b.16","52.595155","1.267531","Keswick War Memorial","To honour those who gave their lives in war","http://lh4.ggpht.com/7Vw09BmoM6oiiityKXwCTFHRyUL93_MgAjoQD2nUQtFwrgD-TIvr2S1NIM1yQjntxCrwa_y6ApFoahh1tC4T","2018-04-11"
"gym","99e168d452bc4a4bb37e47c55f6937cd.11","52.625059","1.293972","Sir Samuel Bignold","One of the founding fathers of the  Norwich Union insurance company.","http://lh4.ggpht.com/sq2pzo4nS2pnCTHxm6mkd37Y9Km_Qif-vWXwOcXYuoiY4OsZApSE-8EmMYl3nW4kh6lU6dcTFnUhgSavI0Y","2018-04-11"
"gym","99ee80ba5d244740badbf25d4da886c5.16","52.62068","1.354685","Lime Kiln","Old lime kiln entrance.","http://lh6.ggpht.com/jjP3DDayqh3yA2hb7stBafDvUrDfvYCyxWAWRBZXFWW8UaE-8YM6nUOr3lKPdRY12pLyNxP4M5Y0CrHK5tz2","2018-04-11"
"gym","9b33274c7c054ad6865be8410f3a481b.16","52.656221","1.295515","Hayman Lodge","Activity centre","http://lh6.ggpht.com/nUFCs64-11JrYqRmsh-zBnzK-rN5M1jLktSWGcbTOW19W4MwrIv4adl3zvI79g3MB2RFTxfyX1oGydWUaqXwKA","2018-04-11"
"gym","9cbe55f0d384454fa4e527e157512aab.11","52.620634","1.234489","Sainsbury Centre for Visual Arts","","http://lh3.googleusercontent.com/Zw3aI2lV7xUT5rD1MYOYdKA3MXFvTVE_5A18ov5q2NyHGiybJC4ThPiMS1bIoU39yhDEXFomNC9m6awDi0wT","2018-04-11"
"gym","9cc61b8fff8a404ea27b9d226e5bf618.16","52.626526","1.300095","Steam Packet House","","http://lh5.ggpht.com/s1mUd6ch6RF4bUAwWhBEZPgyV9GW-NM3fhGV8_5AizuC4uRRQtJ4SGnfBAJLlWx1cx64h7SCVqpfaSnF5MY","2018-04-11"
"gym","9cdb072762ae4ab5a67bd05b57f01209.16","52.634149","1.308278","Cow Tower","Thirteenth century defensive tower.","http://lh3.ggpht.com/qKenIejUrqNQwCbwk6oiXAu0VN6fRtAvVzhTbWS-hEdF7B3_h4pNnuE5Nf0szJLF585n-0419duqUVdXVN_Q","2018-04-11"
"gym","9da8efcf45eb43c4aab45526d33e0bea.16","52.646493","1.176275","St Walstan Hall","At Norfolk Showgound","http://lh4.ggpht.com/y7jICOPQNXxcjXRTt103HSxsO-LvUmsvD1ZbjwHXNqCFBmvFXOF9boXrcCOLDhhxQBYKqNTtG_NySsLJhkm1","2018-04-11"
"gym","9fa75977881d47ff831f87c48cb8f68b.16","52.621268","1.263805","The Farmhouse","Pub on Colman road.","http://lh5.ggpht.com/5hgMoWVEPvAhdtipA9b5ujoBbPMyAmWdf7vVA8tRW5lpvOA2dJgsHp53OICUgI4KY51tQ-TAAdouXFbu8Wx6","2018-04-11"
"gym","a08ce374a3d54d49976b62cca25202ea.11","52.626336","1.276606","St Peter's Park Lane Methodist Church","","http://lh4.ggpht.com/3jmLdw1B2E1w2_4TpgXQu_ej2bpD5OYs6IPFaDdgeUCqt38aa-ajEgeWEnvG-hwGxq2Zi2xuMjWRPFksoYf84MRGXNtp3SARpNEeg3GpTws5NoJl","2018-04-11"
"gym","a2bb85fb256249689901ff46c3555f69.16","52.606449","1.235675","The Willow Centre","Community centre for Cringleford.","http://lh6.ggpht.com/0bWpF9NNrYm8hoBiVvz2LJLvYLLpTcRpF1_QGvnMOBQ3DJ5s3Bodkci5mE10VDq9hXvVinPr1RcPcmJTVvjx","2018-04-11"
"gym","a2dd600499dd4b4d8735577af954b4f5.16","52.610965","1.291027","Goals","A place to play the beautiful game. Football park","http://lh6.ggpht.com/OYqqINZNHzhItH-b6Yhgisrp5qOo_0C-wooheT3imgoC_KCcHqrDG6gdavpBDdNyzxqXQs928V4AAqKiLmS9","2018-04-11"
"gym","a3a52750be644e48af9ffbbbcf2dbf18.16","52.621824","1.332167","Wherry Sails","","http://lh5.ggpht.com/DAnC53gt-pXoNtF0DuxKN334eD6emVDZoVGGjpy-IxO2e7c3b2Z2xj30iMhqbYpK5LYAcSnADOA3zLyM4ba_Fw","2018-04-11"
"gym","a4445fc3c3724aa5950d4ded71f28f0e.16","52.684566","1.202083","Taverham To Norwich Milestone","","http://lh3.googleusercontent.com/rtYyWPKDNEHcWMiaH4p2UQzzgHwKWQBaNCsh2FtpR0dkRqgAhN0uP6vxrVxh9puKQLUGDB4hC1wtfBI9LcTwGw","2018-04-11"
"gym","a8166e26300141c08f58073158fbd76e.16","52.622119","1.324505","Whitlingham Outdoor Education Centre","The centre is located on the edge of Whitlingham broad and offers education for outdoor sports etc","http://lh5.ggpht.com/OXA-vyynSyxc0hqASQS-pBNVJyYBPTA9XrEwARCvoi82uk0xQTTRvDw37huX4BP0mx5ePXhwNkTijVh4I8I0","2018-04-11"
"gym","a99a926b52e04005bb4dba9efee16e3c.16","52.628087","1.235021","St. Mary's Church","Dates back to the 13th century, a Flint church with quiet churchyard surroundings. Worth a visit for its atmosphere and serenity.","http://lh5.ggpht.com/44GJqLG1Q57eet3AStIzeSn2V48t-_aFd0V8s6TsBmp4gU6CLzsKolWAiKb4Iuv5YbKBJB54aVpBKYtw35VF","2018-04-11"
"gym","a9a93a0280eb4167894861b6b7847c19.16","52.625556","1.22014","Colney Jubilee Memorial Bench","Lived 1952-1977","http://lh4.ggpht.com/4Vx-GncH_16tT5rlnKXODRl0TH0WVdIT7ikntxacRJ7fFCZo9MdIgvfwmyLbRagxtv_Fea175ab3djx7hQFm","2018-04-11"
"gym","aa4168dcfd5a45838fa34003447e01ee.16","52.625431","1.321287","Fat Cat & Canary","Pub","http://lh3.ggpht.com/eu-vMF76X-zv1sk3XAByQk_bxSjdjfb80AfPYuglZpGAJqeGmF9EQovmsStj0gVCI8IODQsALyQQJr5FM3HA","2018-04-11"
"gym","ab104826e69b422388ef5f1f273af865.16","52.628007","1.278528","Clarendon Steps Park","","http://lh3.googleusercontent.com/Vsrmv-Z6cskPV-HZUyqK1XrU-wsY_HLighoOhh6BKUoEKLPnEvU66tkanPvuDRjYmG9Ec-PXM_lmmkPgIjrQ","2018-04-11"
"gym","ab40f433d9f94c55bed8080e67b69348.11","52.635211","1.312297","Mottram Memorial","Mottram Memorial on St. James's Hill.","http://lh5.ggpht.com/9meTpz2fCjO63ver65Hotvns2LZ1kw-Y92IT-J0z8aE80pkhqpeHUjrPQ_8-LX9WEdmncp6C_psWZ40--LI","2018-04-11"
"gym","ab6076d6644b4624b647e01a796c1c73.16","52.703547","1.24023","Brickmakers","The Horsford Brickmakers Free House, Gargy�s Diner, with a converted windmill behind","http://lh3.googleusercontent.com/sK-1yZQsXZWYOVElhBhxAw6CuZ5CwoDbtlsKrjnQ-O_yk9F6wrmNmNHQxNZa3IY7O6WxZQtNMqcqxI6J91M","2018-04-11"
"gym","ad8319ea01924bc4aa19c15ddf1726c9.11","52.626029","1.34086","Thorpe St Andrew","","http://lh4.ggpht.com/GfiS8GP-lU7ZXSUbXakOb4SGgBsqbyJCqkEe6ZuiFTrB7j_mB7YiLcwV1rKLJTkOrUZfXycN0KiYahVAXOaP","2018-04-11"
"gym","ae66ba274f944a4fa2855485095999bf.16","52.630493","1.299587","Old Wall Gate","Been here since ancient time","http://lh6.ggpht.com/Zw22NBlGGylI-JBHRVqjgqUEJNqSYdGTsvZM6D18vMBdaKgjDFQ5G8VjWVgEEB6Xi3qNx73BH198ybSVK-8","2018-04-11"
"gym","b074aae86bdf494ba1feb8f17b677357.16","52.654912","1.278714","Methodist Church Mile Cross","","http://lh4.ggpht.com/B1XMkFT6dyewRRY3mHtQM-NRlLNxqiEquxF4q0FonMH2SG6LjdS9rNg2Lx7J20M1nV7MkD_QqTlKk6TmLfc","2018-04-11"
"gym","b1c5dbfbb5704f41be01de1ae52d5ade.16","52.613206","1.408013","Church Marsh Nature Reserve","Sign and map","http://lh3.googleusercontent.com/EvrKhWBrtptG-CoIeIGTbDbuM9Ttx96PpQORjbCs4wxt7-k5PdAHyQi-q8LOjp_Yp8A2Jvtu3L0Lxf6b7Es","2018-04-11"
"gym","b3b9b2be6b654f4e91769a29b3cca0bb.16","52.630755","1.360837","Dussindale Community Centre","The Dussindale Community Centre is at the heart of Thorpe and holds many local community gatherings for various events.","http://lh6.ggpht.com/_YiZa92FHEtLVAOkGws5ZIaYrTj9CBnK81IY3X5cU4vUX-NNpo30I2h9uC3vCIbO_9JPu8LtN6Jbatl9Al8","2018-04-11"
"gym","b606b9e003db43df9bf2e503865632cc.16","52.613031","1.315231","St. Andrew's Church","St. Andrew's Church, Trowse","http://lh3.googleusercontent.com/g-Wq-UrgOaJYYIgAY0iLrT5htsK6_edvqHm3bA9HjppgrfQ1N5D1cMt_oSXCktSdHNMCZVbNG_JNE6RSUQQp","2018-04-11"
"gym","b7887ae5e63e47ca915e2e31bd34b442.16","52.668599","1.186988","West Costessey Hall","Village Hall","http://lh5.ggpht.com/Sjw97aoAHTcvP2jF99r_qErhaJmekqgxPGOVnlaL2GG12Lq9_5-WLttjJj_Clhg-SB3vVDRtdjjF4WGnlJ0baw","2018-04-11"
"gym","b7ab0939692a4ddb9ee0354e177b7904.16","52.655472","1.317856","Sprowston Senior Citizen Club","","http://lh3.googleusercontent.com/KGgJJaV7e2LSrK9Vh-pgzTCmIYGSl_r8Gm9ZrpypOum_k9nDnLDobNrCJECJDhUdL905M1kWKULZSj8vsZHf","2018-04-11"
"gym","b7ec988dcf474e2d8a5b14d7f7529b7b.16","52.616296","1.22123","In Memory of Jackie O'Neill","","http://lh3.ggpht.com/D_iX7gkDE0N9uQ13MHUDb5zCNmbNIEliBy7AMDZ31KZ2Sd7llK7m58ylVtSib5AGcdGLxrsvFtHCKqerFPMG","2018-04-11"
"gym","bbd7c9db8a0a4c699cae216b86963fe1.16","52.625406","1.278476","Craft Burger","Was The Langtry, then The Pickle Relish, and now it is called List & Liquor.\nThe name seems to change about once a year...","http://lh3.googleusercontent.com/JdIGrwHoyzj8_NllcPnUgc7g_QmH4gDN_idjnWM73920QHr2EEcLUMAAwwzP5eipEpYan8xNhVPhuPCJfWeD","2018-04-11"
"gym","bd9078f2b53c4a4bba8b4a22c6c94abe.16","52.568213","1.296438","Stoke Holy Cross","Village sign","http://lh5.ggpht.com/OjAk3BcpdSFjt-gpdkNiOZmWKX7w9a_SkQGzhsanRpPGDnU9dV8u7zSEf1-QDzeZamo9DjPkC25K0KWNPUlL","2018-04-11"
"gym","be23f7be97074ae18465ddd25cd4f735.16","52.626649","1.333454","The Town House","Carvery in a pub-like setting, part of a chain, also serving comfort food classics and real ale","http://lh3.googleusercontent.com/1h7uTyr38d6py9TYRe3uhdynj6gUp3p6v8iNJ38W3EAj-8cU9Ct4Y7yX3wgGYfOuu-xYTAjNmZHP2_eIQREU","2018-04-11"
"gym","be254085b59241a8bf1a5fe1d0cd5124.11","52.65781","1.291363","Fiddlewood Stone","","http://lh4.ggpht.com/TUkJHUtKwH1WotLs_L2Y-1Z1Za2Pxm6d9fdk9L-uRRaR_eh7AKMvlEVTyG_GrQAfE9FjMOD4AO7Y9IDMqL_LYY9PGPMuPiCnAwUgv75O0tGic1mh7Q","2018-04-11"
"gym","beafb85eb77a4a4fafcb8c035cc57f22.16","52.662724","1.298316","Saint Margaret's Church Hall","","http://lh3.googleusercontent.com/MTs3d56zJDnLJtu1AEZh7GEv61k0BmPpB36v4lPROePIwkjOegH6r6DbEUBLMzgdOoHq6cmZahXRYUO_z_E","2018-04-11"
"gym","bfeb08e70450453183c381536c33c6c8.16","52.56383","1.23583","St. Mary Magdalen Church Mulbarton","","http://lh4.ggpht.com/h1b0o14UmKk6lvCDVn-K-l0TOPrVd8SVnq_IV2ZevlIL1h9ZexnbeH5Rgh9H-6zvXkvzEWKOWi7JtQzUl463","2018-04-11"
"gym","c0a997af3e5f435a82e1657acbe5cee5.16","52.660396","1.291637","A Place To Shelter","","http://lh3.googleusercontent.com/WJSaNDmpluaWPiVzmb0i1VFoEbQgoQJippSreoaTwq4s7Jer2BjFzLTXtv28NjqpOAbFq1j7GOXwDWqBUp0","2018-04-11"
"gym","c246a6f72f33444d937a13ec908833aa.16","52.635414","1.282039","St Barnabas Church","","http://lh3.ggpht.com/Aohkjafa8AN9eq-RQBEHCrB5Kqm5y_LPM6ub3_vOexXrt64q2uXnvyU7X1z-fmNNasfq7UWqlihcDsdXzvc","2018-04-11"
"gym","c254b171ca034a2995e608abf2942a9d.16","52.57229","1.287054","Dunston Church","","http://lh4.ggpht.com/VruVBjX1wyjLkeVaF1wuwUFIEXC2h8oYDum1ZvCZNdGjSd45dX1OjIqu6YWkaM2njZ4gb_loGbdCCJHZtv7kvg","2018-04-11"
"gym","c368877151f44a498ebfefe1a6a15f27.16","52.652831","1.296551","St Clements Park Gate","","http://lh3.googleusercontent.com/TSlhqBwZfAuw2XogY9uEGgwFbqfoRsKYs5dbojpXEefjmnrN0IGWaIYO32WBgR4DRuHE7ADILwqF3TiUhKc","2018-04-11"
"gym","c3704e0fb9cb45bf8aa67e22e5c64661.16","52.66913","1.274517","Norwich Airport Sign","","http://lh6.ggpht.com/ckvFvAcwctR9scn0TU-pcP6dthl5YijyJywpS1caTGoe9AK79EC7IauIl_4FgnCrE2rzW0vzsarXzgs0Y37z1Q","2018-04-11"
"gym","c4389efd47b844afbc9eb4bf1a832960.16","52.631669","1.29067","Bullard & Son Anchor Brewery","","http://lh3.ggpht.com/p3mP8oJosSokuR_K5fZByGwBsWiBxh1RYSvBkOQQ5ldTHqljmu_BMA97VuJ3ShhvG9SOvNl2whAWn9IsadbZFG6mmv8vyKnguNVYuO8nC7Xl-FhJ","2018-04-11"
"gym","c45ac92983034d73a3be6e4464294f89.11","52.640656","1.287264","Wensum Park Nature Area","","http://lh3.ggpht.com/zBaY8gYkVX8smjNQeAHJU2ttPoB6szeAhUNeXl9rPBNpdRE6eTk8T17kip0Le5tE1FBrnzTFjJNsBO2MoTF-aA","2018-04-11"
"gym","c7ede412318a409d9e4071f2ab1bc958.11","52.616382","1.220504","Helios","","http://lh6.ggpht.com/0oNrqPsZNi9cSCSnwiUCqv2HZ5A9-myag5hzjW2u_yZNwYMAVk_U7AUhYvRfc_upP4TY-Rw5CCRQSSAqINfJIw","2018-04-11"
"gym","c8ecddfdc07e4a3191629889afce7e79.11","52.62011","1.304473","Black Tower","Once part of Norwich's medieval city walls, Black Tower is one of the largest of the intermediate towers. The tower was a lookout platform as well as part of the defensive and toll-collecting network of walls and gates. It included a fireplace in the upper chamber, possibly a room for guards, and may have had an upper parapet walk at roof level. The name Black Tower comes from the use of black flint, although other stories abound. It was also known at different times as Governor's Tower (as it housed a siege commander) and Mackarel's Tower (when it was privately owned in the late 18th century). At various points the tower was used as a prison, a plague house and as part of the Wilderness Pleasure Gardens which encompassed the area around the tower and Carrow Hill.","http://lh6.ggpht.com/esVpCFkVc9fU3zfEGj9zQYSU1wixib-mJXbQbhd7bPmNCJM1FJDgMGJc3ZjFDCmeDc0fYXrb_eYihmZIdxeX","2018-04-11"
"gym","caa2eb173e554d96b0dd12c88e73dd2e.16","52.607344","1.254297","The Church of Jesus Christ of Latter-Day Saints","","http://lh4.ggpht.com/WPizpsBJqRbbSkIXy-O6RgxAEmAHy1SI01EgKXMNQ2dcv8SvDJkwmplIM-sWsHt3gS4thu1bzWaMb0NtWDSZ","2018-04-11"
"gym","cd427bec6f1c48ccb84271d6f188653f.16","52.6431","1.265591","Sloughbottom Park BMX Track","","http://lh3.ggpht.com/mEBnqzWBy3b3CzhMNh0s4qXmhbc18QBRIaJ5Un58F33fWchjBuajLJmhC0IsK26hKwSwzHm5Po2vTLPf-TDr","2018-04-11"
"gym","cd9a7181ef7647f682ee92bde41b629e.16","52.677277","1.224183","Drayton War Memorial","","http://lh3.googleusercontent.com/EKfXLrLulCu8gBEcMTU6zdD6cWYfbx9PzrD2C_LzwqATVZUlOCDuEfYNhiZFxwpAkliOoB8P6NZ49FMyiKOYHg","2018-04-11"
"gym","cec1eb36c055487cafd40e4267e3d36a.16","52.625895","1.291198","Intu Chapelfield","Entrance.","http://lh3.ggpht.com/bLyK1dh4whhwDMnQBKH6RbTL_jwVCQNLo_jZPLIglVRcPiOsztKcX5_bqAtGWjZKc4oW4gFDEDQ7tWCoyFR_","2018-04-11"
"gym","cf577a555e884030af1e9d4e5aebaf27.16","52.621964","1.29614","Namaste Village Restaurant","Vegetarian restaurant","http://lh3.googleusercontent.com/sCyo883HfBt6pDGT90wuwfO_hFlh1zEOl2cIpTIGVHdcC1pCo3Xs49PFcrlrSP8yLdUZMNs0L2Usy2R7culE","2018-04-11"
"gym","d1418bbec7854a76966de3f697748f7a.16","52.622794","1.304622","Novi Sad Friendship Bridge","","http://lh4.ggpht.com/wjyopBqo_Pob8e43EU1anbcFGEqdgwak5wqwq78rckCtg8cKXcIZo012ZaS9ojwSB0GnNijhppYylkbawVaT","2018-04-11"
